"url"	"lang_local_name"	"pageviews"	"country"
"sco.wikipedia"	"Scots"	2	"Canada"
"sco.wikipedia"	"Scots"	7	"China"
"sco.wikipedia"	"Scots"	4	"France"
"sco.wikipedia"	"Scots"	7	"Germany"
"sco.wikipedia"	"Scots"	2	"India"
"sco.wikipedia"	"Scots"	1	"Israel"
"sco.wikipedia"	"Scots"	2	"Italy"
"sco.wikipedia"	"Scots"	1	"Japan"
"sco.wikipedia"	"Scots"	2	"Mexico"
"sco.wikipedia"	"Scots"	1	"Netherlands"
"sco.wikipedia"	"Scots"	1	"Philippines"
"sco.wikipedia"	"Scots"	3	"Poland"
"sco.wikipedia"	"Scots"	1	"Republic of Korea"
"sco.wikipedia"	"Scots"	1	"Republic of Lithuania"
"sco.wikipedia"	"Scots"	1	"Romania"
"sco.wikipedia"	"Scots"	5	"Russia"
"sco.wikipedia"	"Scots"	1	"Spain"
"sco.wikipedia"	"Scots"	1	"Sweden"
"sco.wikipedia"	"Scots"	1	"Turkey"
"sco.wikipedia"	"Scots"	2	"Ukraine"
"sco.wikipedia"	"Scots"	6	"United Kingdom"
"sco.wikipedia"	"Scots"	35	"United States"
"sco.wikipedia"	"Scots"	1	"Vietnam"
"sco.wikipedia"	"Scots"	14	"Other"
"sd.wikinews"	"Sindhi"	1	"Australia"
"sd.wikinews"	"Sindhi"	5	"Canada"
"sd.wikinews"	"Sindhi"	5	"China"
"sd.wikinews"	"Sindhi"	1	"Germany"
"sd.wikinews"	"Sindhi"	4	"Iran"
"sd.wikinews"	"Sindhi"	4	"Netherlands"
"sd.wikinews"	"Sindhi"	1	"Poland"
"sd.wikinews"	"Sindhi"	3	"Russia"
"sd.wikinews"	"Sindhi"	1	"Sweden"
"sd.wikinews"	"Sindhi"	44	"United States"
"sd.wikinews"	"Sindhi"	30	"Vietnam"
"sd.wikipedia"	"Sindhi"	1	"Armenia"
"sd.wikipedia"	"Sindhi"	3	"Canada"
"sd.wikipedia"	"Sindhi"	20	"China"
"sd.wikipedia"	"Sindhi"	1	"France"
"sd.wikipedia"	"Sindhi"	2	"Germany"
"sd.wikipedia"	"Sindhi"	2	"India"
"sd.wikipedia"	"Sindhi"	1	"Mexico"
"sd.wikipedia"	"Sindhi"	2	"Netherlands"
"sd.wikipedia"	"Sindhi"	14	"Pakistan"
"sd.wikipedia"	"Sindhi"	1	"Poland"
"sd.wikipedia"	"Sindhi"	1	"Republic of Korea"
"sd.wikipedia"	"Sindhi"	1	"Republic of Lithuania"
"sd.wikipedia"	"Sindhi"	5	"Romania"
"sd.wikipedia"	"Sindhi"	1	"Russia"
"sd.wikipedia"	"Sindhi"	1	"Saudi Arabia"
"sd.wikipedia"	"Sindhi"	1	"Sweden"
"sd.wikipedia"	"Sindhi"	1	"Turkey"
"sd.wikipedia"	"Sindhi"	1	"United Kingdom"
"sd.wikipedia"	"Sindhi"	36	"United States"
"sd.wikipedia"	"Sindhi"	6	"Other"
"sd.wiktionary"	"Sindhi"	2	"Canada"
"sd.wiktionary"	"Sindhi"	5	"China"
"sd.wiktionary"	"Sindhi"	2	"Czech Republic"
"sd.wiktionary"	"Sindhi"	3	"Finland"
"sd.wiktionary"	"Sindhi"	5	"France"
"sd.wiktionary"	"Sindhi"	2	"Iran"
"sd.wiktionary"	"Sindhi"	2	"Japan"
"sd.wiktionary"	"Sindhi"	2	"Kazakhstan"
"sd.wiktionary"	"Sindhi"	2	"Netherlands"
"sd.wiktionary"	"Sindhi"	9	"Republic of Korea"
"sd.wiktionary"	"Sindhi"	2	"Republic of Moldova"
"sd.wiktionary"	"Sindhi"	9	"Russia"
"sd.wiktionary"	"Sindhi"	2	"Sweden"
"sd.wiktionary"	"Sindhi"	50	"United States"
"sd.wiktionary"	"Sindhi"	8	"Vietnam"
"se.wikibooks"	"Northern Sami"	13	"Canada"
"se.wikibooks"	"Northern Sami"	2	"Chile"
"se.wikibooks"	"Northern Sami"	2	"China"
"se.wikibooks"	"Northern Sami"	2	"France"
"se.wikibooks"	"Northern Sami"	2	"Italy"
"se.wikibooks"	"Northern Sami"	9	"Russia"
"se.wikibooks"	"Northern Sami"	53	"United States"
"se.wikibooks"	"Northern Sami"	17	"Vietnam"
"se.wikipedia"	"Northern Sami"	1	"Canada"
"se.wikipedia"	"Northern Sami"	36	"China"
"se.wikipedia"	"Northern Sami"	1	"Finland"
"se.wikipedia"	"Northern Sami"	2	"France"
"se.wikipedia"	"Northern Sami"	4	"Germany"
"se.wikipedia"	"Northern Sami"	1	"Italy"
"se.wikipedia"	"Northern Sami"	1	"Mexico"
"se.wikipedia"	"Northern Sami"	1	"Netherlands"
"se.wikipedia"	"Northern Sami"	2	"Norway"
"se.wikipedia"	"Northern Sami"	2	"Poland"
"se.wikipedia"	"Northern Sami"	1	"Republic of Korea"
"se.wikipedia"	"Northern Sami"	2	"Romania"
"se.wikipedia"	"Northern Sami"	2	"Russia"
"se.wikipedia"	"Northern Sami"	5	"Sweden"
"se.wikipedia"	"Northern Sami"	1	"Ukraine"
"se.wikipedia"	"Northern Sami"	1	"United Kingdom"
"se.wikipedia"	"Northern Sami"	32	"United States"
"se.wikipedia"	"Northern Sami"	5	"Other"
"sg.wikipedia"	"Sango"	3	"Canada"
"sg.wikipedia"	"Sango"	21	"China"
"sg.wikipedia"	"Sango"	1	"Finland"
"sg.wikipedia"	"Sango"	3	"France"
"sg.wikipedia"	"Sango"	3	"Germany"
"sg.wikipedia"	"Sango"	1	"Mexico"
"sg.wikipedia"	"Sango"	2	"Netherlands"
"sg.wikipedia"	"Sango"	3	"Poland"
"sg.wikipedia"	"Sango"	6	"Romania"
"sg.wikipedia"	"Sango"	2	"Russia"
"sg.wikipedia"	"Sango"	1	"Sweden"
"sg.wikipedia"	"Sango"	1	"Turkey"
"sg.wikipedia"	"Sango"	3	"Ukraine"
"sg.wikipedia"	"Sango"	1	"United Kingdom"
"sg.wikipedia"	"Sango"	40	"United States"
"sg.wikipedia"	"Sango"	9	"Other"
"sg.wiktionary"	"Sango"	1	"Belarus"
"sg.wiktionary"	"Sango"	1	"Belgium"
"sg.wiktionary"	"Sango"	1	"Brazil"
"sg.wiktionary"	"Sango"	8	"Canada"
"sg.wiktionary"	"Sango"	3	"China"
"sg.wiktionary"	"Sango"	19	"France"
"sg.wiktionary"	"Sango"	2	"Georgia"
"sg.wiktionary"	"Sango"	1	"Germany"
"sg.wiktionary"	"Sango"	9	"India"
"sg.wiktionary"	"Sango"	1	"Latvia"
"sg.wiktionary"	"Sango"	1	"Netherlands"
"sg.wiktionary"	"Sango"	5	"Republic of Korea"
"sg.wiktionary"	"Sango"	1	"Romania"
"sg.wiktionary"	"Sango"	3	"Russia"
"sg.wiktionary"	"Sango"	2	"Sweden"
"sg.wiktionary"	"Sango"	8	"Thailand"
"sg.wiktionary"	"Sango"	1	"Turkey"
"sg.wiktionary"	"Sango"	2	"Ukraine"
"sg.wiktionary"	"Sango"	1	"United Kingdom"
"sg.wiktionary"	"Sango"	26	"United States"
"sg.wiktionary"	"Sango"	1	"Vietnam"
"sh.wikipedia"	"Serbo-Croatian"	1	"Austria"
"sh.wikipedia"	"Serbo-Croatian"	10	"Bosnia and Herzegovina"
"sh.wikipedia"	"Serbo-Croatian"	1	"Canada"
"sh.wikipedia"	"Serbo-Croatian"	1	"China"
"sh.wikipedia"	"Serbo-Croatian"	8	"Croatia"
"sh.wikipedia"	"Serbo-Croatian"	1	"France"
"sh.wikipedia"	"Serbo-Croatian"	3	"Germany"
"sh.wikipedia"	"Serbo-Croatian"	1	"Japan"
"sh.wikipedia"	"Serbo-Croatian"	2	"Macedonia"
"sh.wikipedia"	"Serbo-Croatian"	5	"Montenegro"
"sh.wikipedia"	"Serbo-Croatian"	1	"Romania"
"sh.wikipedia"	"Serbo-Croatian"	1	"Russia"
"sh.wikipedia"	"Serbo-Croatian"	49	"Serbia"
"sh.wikipedia"	"Serbo-Croatian"	1	"Slovenia"
"sh.wikipedia"	"Serbo-Croatian"	1	"Sweden"
"sh.wikipedia"	"Serbo-Croatian"	1	"Switzerland"
"sh.wikipedia"	"Serbo-Croatian"	8	"United States"
"sh.wikipedia"	"Serbo-Croatian"	7	"Other"
"sh.wiktionary"	"Serbo-Croatian"	9	"Belarus"
"sh.wiktionary"	"Serbo-Croatian"	1	"Bosnia and Herzegovina"
"sh.wiktionary"	"Serbo-Croatian"	2	"Canada"
"sh.wiktionary"	"Serbo-Croatian"	3	"China"
"sh.wiktionary"	"Serbo-Croatian"	11	"Croatia"
"sh.wiktionary"	"Serbo-Croatian"	1	"France"
"sh.wiktionary"	"Serbo-Croatian"	1	"Germany"
"sh.wiktionary"	"Serbo-Croatian"	1	"India"
"sh.wiktionary"	"Serbo-Croatian"	1	"Ireland"
"sh.wiktionary"	"Serbo-Croatian"	1	"Netherlands"
"sh.wiktionary"	"Serbo-Croatian"	1	"Republic of Korea"
"sh.wiktionary"	"Serbo-Croatian"	61	"Serbia"
"sh.wiktionary"	"Serbo-Croatian"	5	"United States"
"sh.wiktionary"	"Serbo-Croatian"	2	"Vietnam"
"sh.wiktionary"	"Serbo-Croatian"	3	"Other"
"si.wikibooks"	"Sinhala"	2	"Australia"
"si.wikibooks"	"Sinhala"	2	"Canada"
"si.wikibooks"	"Sinhala"	2	"China"
"si.wikibooks"	"Sinhala"	1	"France"
"si.wikibooks"	"Sinhala"	1	"Italy"
"si.wikibooks"	"Sinhala"	1	"Maldives"
"si.wikibooks"	"Sinhala"	1	"Netherlands"
"si.wikibooks"	"Sinhala"	8	"Russia"
"si.wikibooks"	"Sinhala"	44	"Sri Lanka"
"si.wikibooks"	"Sinhala"	1	"United Arab Emirates"
"si.wikibooks"	"Sinhala"	15	"United States"
"si.wikibooks"	"Sinhala"	17	"Vietnam"
"si.wikibooks"	"Sinhala"	5	"Other"
"si.wikipedia"	"Sinhala"	1	"Australia"
"si.wikipedia"	"Sinhala"	1	"Canada"
"si.wikipedia"	"Sinhala"	4	"China"
"si.wikipedia"	"Sinhala"	2	"France"
"si.wikipedia"	"Sinhala"	3	"Germany"
"si.wikipedia"	"Sinhala"	2	"India"
"si.wikipedia"	"Sinhala"	1	"Italy"
"si.wikipedia"	"Sinhala"	1	"Japan"
"si.wikipedia"	"Sinhala"	1	"Mexico"
"si.wikipedia"	"Sinhala"	1	"Netherlands"
"si.wikipedia"	"Sinhala"	1	"Poland"
"si.wikipedia"	"Sinhala"	1	"Republic of Korea"
"si.wikipedia"	"Sinhala"	2	"Romania"
"si.wikipedia"	"Sinhala"	1	"Russia"
"si.wikipedia"	"Sinhala"	57	"Sri Lanka"
"si.wikipedia"	"Sinhala"	1	"United Arab Emirates"
"si.wikipedia"	"Sinhala"	1	"United Kingdom"
"si.wikipedia"	"Sinhala"	15	"United States"
"si.wikipedia"	"Sinhala"	7	"Other"
"si.wiktionary"	"Sinhala"	1	"Argentina"
"si.wiktionary"	"Sinhala"	1	"Austria"
"si.wiktionary"	"Sinhala"	1	"Bangladesh"
"si.wiktionary"	"Sinhala"	2	"Canada"
"si.wiktionary"	"Sinhala"	14	"China"
"si.wiktionary"	"Sinhala"	3	"France"
"si.wiktionary"	"Sinhala"	1	"Hashemite Kingdom of Jordan"
"si.wiktionary"	"Sinhala"	4	"India"
"si.wiktionary"	"Sinhala"	2	"Italy"
"si.wiktionary"	"Sinhala"	2	"Morocco"
"si.wiktionary"	"Sinhala"	3	"Netherlands"
"si.wiktionary"	"Sinhala"	12	"Russia"
"si.wiktionary"	"Sinhala"	1	"Réunion"
"si.wiktionary"	"Sinhala"	1	"Seychelles"
"si.wiktionary"	"Sinhala"	8	"Sri Lanka"
"si.wiktionary"	"Sinhala"	2	"Sweden"
"si.wiktionary"	"Sinhala"	2	"Thailand"
"si.wiktionary"	"Sinhala"	1	"United Arab Emirates"
"si.wiktionary"	"Sinhala"	34	"United States"
"si.wiktionary"	"Sinhala"	4	"Vietnam"
"simple.wikibooks"	"Simple English"	1	"Brazil"
"simple.wikibooks"	"Simple English"	7	"Canada"
"simple.wikibooks"	"Simple English"	9	"China"
"simple.wikibooks"	"Simple English"	1	"Czech Republic"
"simple.wikibooks"	"Simple English"	5	"France"
"simple.wikibooks"	"Simple English"	3	"Germany"
"simple.wikibooks"	"Simple English"	3	"India"
"simple.wikibooks"	"Simple English"	1	"Indonesia"
"simple.wikibooks"	"Simple English"	1	"Italy"
"simple.wikibooks"	"Simple English"	1	"Mexico"
"simple.wikibooks"	"Simple English"	1	"Netherlands"
"simple.wikibooks"	"Simple English"	2	"Nigeria"
"simple.wikibooks"	"Simple English"	3	"Pakistan"
"simple.wikibooks"	"Simple English"	3	"Philippines"
"simple.wikibooks"	"Simple English"	2	"Poland"
"simple.wikibooks"	"Simple English"	1	"Portugal"
"simple.wikibooks"	"Simple English"	3	"Russia"
"simple.wikibooks"	"Simple English"	1	"Seychelles"
"simple.wikibooks"	"Simple English"	1	"Spain"
"simple.wikibooks"	"Simple English"	1	"Sweden"
"simple.wikibooks"	"Simple English"	1	"Tanzania"
"simple.wikibooks"	"Simple English"	1	"Turkey"
"simple.wikibooks"	"Simple English"	1	"Ukraine"
"simple.wikibooks"	"Simple English"	3	"United Kingdom"
"simple.wikibooks"	"Simple English"	32	"United States"
"simple.wikibooks"	"Simple English"	10	"Vietnam"
"simple.wikibooks"	"Simple English"	5	"Other"
"simple.wikipedia"	"Simple English"	2	"Australia"
"simple.wikipedia"	"Simple English"	1	"Belarus"
"simple.wikipedia"	"Simple English"	4	"Canada"
"simple.wikipedia"	"Simple English"	4	"China"
"simple.wikipedia"	"Simple English"	2	"France"
"simple.wikipedia"	"Simple English"	3	"Germany"
"simple.wikipedia"	"Simple English"	12	"India"
"simple.wikipedia"	"Simple English"	1	"Indonesia"
"simple.wikipedia"	"Simple English"	1	"Israel"
"simple.wikipedia"	"Simple English"	1	"Italy"
"simple.wikipedia"	"Simple English"	1	"Japan"
"simple.wikipedia"	"Simple English"	1	"Malaysia"
"simple.wikipedia"	"Simple English"	1	"Mexico"
"simple.wikipedia"	"Simple English"	1	"Netherlands"
"simple.wikipedia"	"Simple English"	1	"Nigeria"
"simple.wikipedia"	"Simple English"	1	"Pakistan"
"simple.wikipedia"	"Simple English"	2	"Philippines"
"simple.wikipedia"	"Simple English"	2	"Poland"
"simple.wikipedia"	"Simple English"	6	"Russia"
"simple.wikipedia"	"Simple English"	1	"Singapore"
"simple.wikipedia"	"Simple English"	1	"South Africa"
"simple.wikipedia"	"Simple English"	1	"Spain"
"simple.wikipedia"	"Simple English"	1	"Sweden"
"simple.wikipedia"	"Simple English"	1	"Turkey"
"simple.wikipedia"	"Simple English"	2	"Ukraine"
"simple.wikipedia"	"Simple English"	1	"United Arab Emirates"
"simple.wikipedia"	"Simple English"	8	"United Kingdom"
"simple.wikipedia"	"Simple English"	29	"United States"
"simple.wikipedia"	"Simple English"	13	"Other"
"simple.wikiquote"	"Simple English"	1	"Algeria"
"simple.wikiquote"	"Simple English"	3	"Australia"
"simple.wikiquote"	"Simple English"	1	"Brazil"
"simple.wikiquote"	"Simple English"	6	"Canada"
"simple.wikiquote"	"Simple English"	5	"China"
"simple.wikiquote"	"Simple English"	1	"Egypt"
"simple.wikiquote"	"Simple English"	3	"France"
"simple.wikiquote"	"Simple English"	3	"Germany"
"simple.wikiquote"	"Simple English"	4	"India"
"simple.wikiquote"	"Simple English"	1	"Italy"
"simple.wikiquote"	"Simple English"	1	"Netherlands"
"simple.wikiquote"	"Simple English"	2	"Pakistan"
"simple.wikiquote"	"Simple English"	2	"Philippines"
"simple.wikiquote"	"Simple English"	1	"Poland"
"simple.wikiquote"	"Simple English"	1	"Russia"
"simple.wikiquote"	"Simple English"	1	"Saudi Arabia"
"simple.wikiquote"	"Simple English"	1	"South Africa"
"simple.wikiquote"	"Simple English"	1	"Thailand"
"simple.wikiquote"	"Simple English"	1	"Turkey"
"simple.wikiquote"	"Simple English"	1	"Ukraine"
"simple.wikiquote"	"Simple English"	1	"United Arab Emirates"
"simple.wikiquote"	"Simple English"	5	"United Kingdom"
"simple.wikiquote"	"Simple English"	35	"United States"
"simple.wikiquote"	"Simple English"	12	"Vietnam"
"simple.wikiquote"	"Simple English"	11	"Other"
"simple.wiktionary"	"Simple English"	1	"Australia"
"simple.wiktionary"	"Simple English"	1	"Brazil"
"simple.wiktionary"	"Simple English"	3	"Canada"
"simple.wiktionary"	"Simple English"	9	"China"
"simple.wiktionary"	"Simple English"	1	"Colombia"
"simple.wiktionary"	"Simple English"	3	"France"
"simple.wiktionary"	"Simple English"	2	"Germany"
"simple.wiktionary"	"Simple English"	1	"Hong Kong"
"simple.wiktionary"	"Simple English"	5	"India"
"simple.wiktionary"	"Simple English"	1	"Italy"
"simple.wiktionary"	"Simple English"	1	"Japan"
"simple.wiktionary"	"Simple English"	1	"Malaysia"
"simple.wiktionary"	"Simple English"	1	"Mexico"
"simple.wiktionary"	"Simple English"	2	"Netherlands"
"simple.wiktionary"	"Simple English"	1	"Pakistan"
"simple.wiktionary"	"Simple English"	2	"Philippines"
"simple.wiktionary"	"Simple English"	2	"Poland"
"simple.wiktionary"	"Simple English"	1	"Republic of Korea"
"simple.wiktionary"	"Simple English"	2	"Russia"
"simple.wiktionary"	"Simple English"	1	"Saudi Arabia"
"simple.wiktionary"	"Simple English"	1	"Singapore"
"simple.wiktionary"	"Simple English"	1	"Spain"
"simple.wiktionary"	"Simple English"	1	"Sweden"
"simple.wiktionary"	"Simple English"	1	"Thailand"
"simple.wiktionary"	"Simple English"	2	"Turkey"
"simple.wiktionary"	"Simple English"	10	"Ukraine"
"simple.wiktionary"	"Simple English"	1	"United Arab Emirates"
"simple.wiktionary"	"Simple English"	3	"United Kingdom"
"simple.wiktionary"	"Simple English"	26	"United States"
"simple.wiktionary"	"Simple English"	1	"Vietnam"
"simple.wiktionary"	"Simple English"	13	"Other"
"sk.wikibooks"	"Slovak"	1	"Austria"
"sk.wikibooks"	"Slovak"	2	"Canada"
"sk.wikibooks"	"Slovak"	1	"China"
"sk.wikibooks"	"Slovak"	3	"Czech Republic"
"sk.wikibooks"	"Slovak"	1	"France"
"sk.wikibooks"	"Slovak"	1	"Germany"
"sk.wikibooks"	"Slovak"	1	"Netherlands"
"sk.wikibooks"	"Slovak"	1	"Poland"
"sk.wikibooks"	"Slovak"	1	"Republic of Moldova"
"sk.wikibooks"	"Slovak"	1	"Russia"
"sk.wikibooks"	"Slovak"	61	"Slovakia"
"sk.wikibooks"	"Slovak"	1	"United Kingdom"
"sk.wikibooks"	"Slovak"	12	"United States"
"sk.wikibooks"	"Slovak"	11	"Vietnam"
"sk.wikibooks"	"Slovak"	2	"Other"
"sk.wikipedia"	"Slovak"	1	"Austria"
"sk.wikipedia"	"Slovak"	1	"China"
"sk.wikipedia"	"Slovak"	8	"Czech Republic"
"sk.wikipedia"	"Slovak"	1	"France"
"sk.wikipedia"	"Slovak"	2	"Germany"
"sk.wikipedia"	"Slovak"	1	"Poland"
"sk.wikipedia"	"Slovak"	77	"Slovakia"
"sk.wikipedia"	"Slovak"	1	"United Kingdom"
"sk.wikipedia"	"Slovak"	5	"United States"
"sk.wikipedia"	"Slovak"	5	"Other"
"sk.wikiquote"	"Slovak"	4	"Canada"
"sk.wikiquote"	"Slovak"	2	"China"
"sk.wikiquote"	"Slovak"	2	"Czech Republic"
"sk.wikiquote"	"Slovak"	3	"France"
"sk.wikiquote"	"Slovak"	1	"Germany"
"sk.wikiquote"	"Slovak"	1	"Netherlands"
"sk.wikiquote"	"Slovak"	1	"Poland"
"sk.wikiquote"	"Slovak"	1	"Russia"
"sk.wikiquote"	"Slovak"	52	"Slovakia"
"sk.wikiquote"	"Slovak"	2	"Sweden"
"sk.wikiquote"	"Slovak"	1	"United Kingdom"
"sk.wikiquote"	"Slovak"	14	"United States"
"sk.wikiquote"	"Slovak"	12	"Vietnam"
"sk.wikiquote"	"Slovak"	5	"Other"
"sk.wikisource"	"Slovak"	10	"Canada"
"sk.wikisource"	"Slovak"	2	"China"
"sk.wikisource"	"Slovak"	9	"France"
"sk.wikisource"	"Slovak"	2	"Germany"
"sk.wikisource"	"Slovak"	1	"India"
"sk.wikisource"	"Slovak"	1	"Indonesia"
"sk.wikisource"	"Slovak"	1	"Netherlands"
"sk.wikisource"	"Slovak"	2	"Poland"
"sk.wikisource"	"Slovak"	1	"Republic of Lithuania"
"sk.wikisource"	"Slovak"	2	"Russia"
"sk.wikisource"	"Slovak"	1	"Seychelles"
"sk.wikisource"	"Slovak"	6	"Slovakia"
"sk.wikisource"	"Slovak"	1	"Sweden"
"sk.wikisource"	"Slovak"	2	"Thailand"
"sk.wikisource"	"Slovak"	2	"United Kingdom"
"sk.wikisource"	"Slovak"	53	"United States"
"sk.wikisource"	"Slovak"	6	"Other"
"sk.wiktionary"	"Slovak"	5	"Australia"
"sk.wiktionary"	"Slovak"	5	"Canada"
"sk.wiktionary"	"Slovak"	11	"China"
"sk.wiktionary"	"Slovak"	6	"Czech Republic"
"sk.wiktionary"	"Slovak"	4	"France"
"sk.wiktionary"	"Slovak"	1	"India"
"sk.wiktionary"	"Slovak"	7	"Netherlands"
"sk.wiktionary"	"Slovak"	3	"Poland"
"sk.wiktionary"	"Slovak"	3	"Republic of Korea"
"sk.wiktionary"	"Slovak"	3	"Russia"
"sk.wiktionary"	"Slovak"	22	"Slovakia"
"sk.wiktionary"	"Slovak"	4	"Thailand"
"sk.wiktionary"	"Slovak"	1	"Ukraine"
"sk.wiktionary"	"Slovak"	18	"United States"
"sk.wiktionary"	"Slovak"	3	"Vietnam"
"sk.wiktionary"	"Slovak"	5	"Other"
"sl.wikibooks"	"Slovenian"	2	"Canada"
"sl.wikibooks"	"Slovenian"	1	"China"
"sl.wikibooks"	"Slovenian"	1	"Germany"
"sl.wikibooks"	"Slovenian"	1	"Italy"
"sl.wikibooks"	"Slovenian"	1	"Netherlands"
"sl.wikibooks"	"Slovenian"	1	"Poland"
"sl.wikibooks"	"Slovenian"	2	"Russia"
"sl.wikibooks"	"Slovenian"	73	"Slovenia"
"sl.wikibooks"	"Slovenian"	7	"United States"
"sl.wikibooks"	"Slovenian"	12	"Vietnam"
"sl.wikibooks"	"Slovenian"	1	"Other"
"sl.wikipedia"	"Slovenian"	1	"Canada"
"sl.wikipedia"	"Slovenian"	1	"China"
"sl.wikipedia"	"Slovenian"	1	"Croatia"
"sl.wikipedia"	"Slovenian"	1	"France"
"sl.wikipedia"	"Slovenian"	2	"Germany"
"sl.wikipedia"	"Slovenian"	1	"Italy"
"sl.wikipedia"	"Slovenian"	1	"Serbia"
"sl.wikipedia"	"Slovenian"	83	"Slovenia"
"sl.wikipedia"	"Slovenian"	5	"United States"
"sl.wikipedia"	"Slovenian"	6	"Other"
"sl.wikiquote"	"Slovenian"	2	"Canada"
"sl.wikiquote"	"Slovenian"	1	"China"
"sl.wikiquote"	"Slovenian"	1	"France"
"sl.wikiquote"	"Slovenian"	1	"Germany"
"sl.wikiquote"	"Slovenian"	1	"India"
"sl.wikiquote"	"Slovenian"	1	"Netherlands"
"sl.wikiquote"	"Slovenian"	1	"Russia"
"sl.wikiquote"	"Slovenian"	56	"Slovenia"
"sl.wikiquote"	"Slovenian"	1	"Thailand"
"sl.wikiquote"	"Slovenian"	8	"United States"
"sl.wikiquote"	"Slovenian"	24	"Vietnam"
"sl.wikiquote"	"Slovenian"	3	"Other"
"sl.wikisource"	"Slovenian"	1	"Canada"
"sl.wikisource"	"Slovenian"	1	"China"
"sl.wikisource"	"Slovenian"	1	"France"
"sl.wikisource"	"Slovenian"	1	"Germany"
"sl.wikisource"	"Slovenian"	88	"Slovenia"
"sl.wikisource"	"Slovenian"	6	"United States"
"sl.wikisource"	"Slovenian"	4	"Other"
"sl.wikiversity"	"Slovenian"	6	"Canada"
"sl.wikiversity"	"Slovenian"	1	"China"
"sl.wikiversity"	"Slovenian"	1	"France"
"sl.wikiversity"	"Slovenian"	2	"Germany"
"sl.wikiversity"	"Slovenian"	1	"Netherlands"
"sl.wikiversity"	"Slovenian"	1	"Poland"
"sl.wikiversity"	"Slovenian"	4	"Russia"
"sl.wikiversity"	"Slovenian"	44	"Slovenia"
"sl.wikiversity"	"Slovenian"	1	"Ukraine"
"sl.wikiversity"	"Slovenian"	12	"United States"
"sl.wikiversity"	"Slovenian"	25	"Vietnam"
"sl.wikiversity"	"Slovenian"	2	"Other"
"sl.wiktionary"	"Slovenian"	1	"Canada"
"sl.wiktionary"	"Slovenian"	2	"China"
"sl.wiktionary"	"Slovenian"	1	"France"
"sl.wiktionary"	"Slovenian"	1	"Germany"
"sl.wiktionary"	"Slovenian"	1	"Italy"
"sl.wiktionary"	"Slovenian"	1	"Netherlands"
"sl.wiktionary"	"Slovenian"	1	"Poland"
"sl.wiktionary"	"Slovenian"	1	"Republic of Korea"
"sl.wiktionary"	"Slovenian"	74	"Slovenia"
"sl.wiktionary"	"Slovenian"	1	"Thailand"
"sl.wiktionary"	"Slovenian"	11	"United States"
"sl.wiktionary"	"Slovenian"	2	"Vietnam"
"sl.wiktionary"	"Slovenian"	4	"Other"
"sm.wikipedia"	"Samoan"	2	"Australia"
"sm.wikipedia"	"Samoan"	1	"Brazil"
"sm.wikipedia"	"Samoan"	3	"Canada"
"sm.wikipedia"	"Samoan"	13	"China"
"sm.wikipedia"	"Samoan"	2	"France"
"sm.wikipedia"	"Samoan"	4	"Germany"
"sm.wikipedia"	"Samoan"	1	"India"
"sm.wikipedia"	"Samoan"	1	"Japan"
"sm.wikipedia"	"Samoan"	1	"Mexico"
"sm.wikipedia"	"Samoan"	1	"Netherlands"
"sm.wikipedia"	"Samoan"	1	"New Zealand"
"sm.wikipedia"	"Samoan"	3	"Poland"
"sm.wikipedia"	"Samoan"	3	"Romania"
"sm.wikipedia"	"Samoan"	3	"Russia"
"sm.wikipedia"	"Samoan"	1	"Sweden"
"sm.wikipedia"	"Samoan"	1	"Thailand"
"sm.wikipedia"	"Samoan"	3	"United Kingdom"
"sm.wikipedia"	"Samoan"	46	"United States"
"sm.wikipedia"	"Samoan"	9	"Other"
"sm.wiktionary"	"Samoan"	1	"Angola"
"sm.wiktionary"	"Samoan"	6	"Canada"
"sm.wiktionary"	"Samoan"	16	"China"
"sm.wiktionary"	"Samoan"	2	"France"
"sm.wiktionary"	"Samoan"	2	"Germany"
"sm.wiktionary"	"Samoan"	2	"Italy"
"sm.wiktionary"	"Samoan"	1	"Ivory Coast"
"sm.wiktionary"	"Samoan"	3	"Netherlands"
"sm.wiktionary"	"Samoan"	7	"Poland"
"sm.wiktionary"	"Samoan"	6	"Republic of Korea"
"sm.wiktionary"	"Samoan"	3	"Russia"
"sm.wiktionary"	"Samoan"	2	"Réunion"
"sm.wiktionary"	"Samoan"	1	"Singapore"
"sm.wiktionary"	"Samoan"	2	"Sweden"
"sm.wiktionary"	"Samoan"	1	"Ukraine"
"sm.wiktionary"	"Samoan"	32	"United States"
"sm.wiktionary"	"Samoan"	15	"Vietnam"
"sn.wikipedia"	"Shona"	1	"Australia"
"sn.wikipedia"	"Shona"	2	"Canada"
"sn.wikipedia"	"Shona"	18	"China"
"sn.wikipedia"	"Shona"	2	"France"
"sn.wikipedia"	"Shona"	3	"Germany"
"sn.wikipedia"	"Shona"	1	"India"
"sn.wikipedia"	"Shona"	1	"Japan"
"sn.wikipedia"	"Shona"	1	"Mexico"
"sn.wikipedia"	"Shona"	1	"Morocco"
"sn.wikipedia"	"Shona"	2	"Netherlands"
"sn.wikipedia"	"Shona"	2	"Poland"
"sn.wikipedia"	"Shona"	1	"Republic of Korea"
"sn.wikipedia"	"Shona"	1	"Republic of Lithuania"
"sn.wikipedia"	"Shona"	1	"Romania"
"sn.wikipedia"	"Shona"	2	"Russia"
